"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","species"
"68192",12.3279211258876,29.5269640998067,5.01239407874422,5.89079063536125,3.84352252616855e-09,1.37884864543802e-07,"Streptomyces cyaneogriseus"
"3038642",12.3279211258876,29.5269640998067,5.01239407874422,5.89079063536125,3.84352252616855e-09,1.37884864543802e-07,"Streptomyces sp. 11x1"
"2909249",12.3279211258876,29.5269640998067,5.01239407874422,5.89079063536125,3.84352252616855e-09,1.37884864543802e-07,"Erythrobacter aurantius"
"3238303",12.3279211258876,29.5269640998067,5.01239407874422,5.89079063536125,3.84352252616855e-09,1.37884864543802e-07,"Streptococcus sp. CP1998"
"2956797",21.4316167265431,29.5270653960484,5.01144682783629,5.89192431056817,3.81724025523464e-09,1.37884864543802e-07,"Halomonas sp. Y3"
"1898738",21.4316167265431,29.5270653960484,5.01144682783629,5.89192431056817,3.81724025523464e-09,1.37884864543802e-07,"Curtobacterium sp. MCBA15_012"
"309887",12.3279211258876,29.5269640998067,5.01239407874422,5.89079063536125,3.84352252616855e-09,1.37884864543802e-07,"Deinococcus maricopensis"
"2968086",12.3279211258876,29.5269640998067,5.01239407874422,5.89079063536125,3.84352252616855e-09,1.37884864543802e-07,"Aeromicrobium duanguangcaii"
"2771362",12.3279211258876,29.5269640998067,5.01239407874422,5.89079063536125,3.84352252616855e-09,1.37884864543802e-07,"Stenotrophomonas cyclobalanopsidis"
"43990",12.3279211258876,29.5269640998067,5.01239407874422,5.89079063536125,3.84352252616855e-09,1.37884864543802e-07,"Corynebacterium segmentosum"
"282217",105.902287696365,27.9568120476001,4.74923596567407,5.88659149590857,3.94241544187721e-09,1.40990632240134e-07,"Variovorax sp. SRS16"
"33940",28.6821991445434,-30.0389968904456,5.11010521811946,-5.87835193372008,4.14371215631273e-09,1.4250175044314e-07,"Geobacillus thermodenitrificans"
"108015",68.453370945037,27.5413562148194,4.68794138171693,5.87493613342335,4.2300639910284e-09,1.4250175044314e-07,"Bradyrhizobium yuanmingense"
"2716225",21.6212770515568,29.4795782292427,5.01143562720187,5.88246171800126,4.04208849063045e-09,1.4250175044314e-07,"Hydrogenophaga crocea"
"3434465",9.48301625068279,29.4434095781479,5.01306247553842,5.87333784923269,4.27106784358589e-09,1.4250175044314e-07,"Cupriavidus sp. TMH.W2"
"1389223",9.48301625068279,29.4434095781479,5.01306247553842,5.87333784923269,4.27106784358589e-09,1.4250175044314e-07,"Marinobacter shengliensis"
"2975923",9.48301625068279,29.4434095781479,5.01306247553842,5.87333784923269,4.27106784358589e-09,1.4250175044314e-07,"Streptomyces sp. NBC_01725"
"518",40.776969877936,29.4469047661654,5.01083879251699,5.8766418129716,4.18672753970335e-09,1.4250175044314e-07,"Bordetella bronchiseptica"
"3411322",9.48301625068279,29.4434095781479,5.01306247553842,5.87333784923269,4.27106784358589e-09,1.4250175044314e-07,"Microbulbifer sp. MCCC 1A16149"
"84112",9.48301625068279,29.4434095781479,5.01306247553842,5.87333784923269,4.27106784358589e-09,1.4250175044314e-07,"Eggerthella lenta"
"2903772",21.6212770515568,29.4795782292427,5.01143562720187,5.88246171800126,4.04208849063045e-09,1.4250175044314e-07,"Streptomyces sp. NBC_01207"
"2662033",9.48301625068279,29.4434095781479,5.01306247553842,5.87333784923269,4.27106784358589e-09,1.4250175044314e-07,"Pseudomonas sp. NY5710"
"2100422",9.48301625068279,29.4434095781479,5.01306247553842,5.87333784923269,4.27106784358589e-09,1.4250175044314e-07,"Idiomarina sp. OT37-5b"
"3418418",9.48301625068279,29.4434095781479,5.01306247553842,5.87333784923269,4.27106784358589e-09,1.4250175044314e-07,"Pseudarthrobacter sp. P1"
"1897061",9.48301625068279,29.4434095781479,5.01306247553842,5.87333784923269,4.27106784358589e-09,1.4250175044314e-07,"Cryobacterium sp. SO1"
"2975634",9.48301625068279,29.4434095781479,5.01306247553842,5.87333784923269,4.27106784358589e-09,1.4250175044314e-07,"Streptomyces sp. NBC_00057"
"2072407",9.48301625068279,29.4434095781479,5.01306247553842,5.87333784923269,4.27106784358589e-09,1.4250175044314e-07,"Stenotrophomonas sp. YAU14D1_LEIMI4_1"
"2903757",9.48301625068279,29.4434095781479,5.01306247553842,5.87333784923269,4.27106784358589e-09,1.4250175044314e-07,"Streptomyces sp. NBC_01171"
"3231942",9.48301625068279,29.4434095781479,5.01306247553842,5.87333784923269,4.27106784358589e-09,1.4250175044314e-07,"Streptomyces sp. 1268"
"3078227",9.48301625068279,29.4434095781479,5.01306247553842,5.87333784923269,4.27106784358589e-09,1.4250175044314e-07,"Streptomyces sp. JL1001"
"1176198",9.48301625068279,29.4434095781479,5.01306247553842,5.87333784923269,4.27106784358589e-09,1.4250175044314e-07,"Streptomyces harbinensis"
"3140787",9.48301625068279,29.4434095781479,5.01306247553842,5.87333784923269,4.27106784358589e-09,1.4250175044314e-07,"Brevibacterium koreense"
"2811421",9.48301625068279,29.4434095781479,5.01306247553842,5.87333784923269,4.27106784358589e-09,1.4250175044314e-07,"Rhodococcus pseudokoreensis"
"1644129",9.48301625068279,29.4434095781479,5.01306247553842,5.87333784923269,4.27106784358589e-09,1.4250175044314e-07,"Prescottella agglutinans"
"56453",5.87584893938345,29.418869506012,5.01483328305637,5.86637039468683,4.45438145395488e-09,1.4775635176539e-07,"Xanthomonas cucurbitae"
"2929494",5.87584893938345,29.418869506012,5.01483328305637,5.86637039468683,4.45438145395488e-09,1.4775635176539e-07,"Faecalibacterium sp. I4-1-79"
"2975948",43.2425541031135,29.3752806286203,5.01080005760103,5.86239328868452,4.56242817306182e-09,1.50902971134449e-07,"Streptosporangium sp. NBC_01639"
"414778",57.9321501032332,-20.7594765408049,3.54188428813208,-5.86113911466969,4.59702639769443e-09,1.51609135721081e-07,"Planococcus donghaensis"
"2614441",160.98814871481,-21.5493432132303,3.68144546218054,-5.8535005976882,4.81332524033477e-09,1.55109730909113e-07,"Flavobacterium sp. LPB0248"
"1845000",65.9674773563623,-21.8456036904867,3.73106162579958,-5.85506375435574,4.76827063278695e-09,1.55109730909113e-07,"Candidatus Wolbachia massiliensis"
"3082387",26.4042831846051,-29.9198265791499,5.11012531596782,-5.85500838612668,4.76985946845586e-09,1.55109730909113e-07,"Agarivorans sp. OAG1"
"3133288",23.5178803016933,29.3272820911769,5.01133319464792,5.85219161290219,4.85137234378816e-09,1.55109730909113e-07,"Sorangium sp. So ce204"
"535744",8.34505430060085,29.3211328883226,5.01345749565137,5.84848538433916,4.96069219789717e-09,1.55109730909113e-07,"Cronobacter universalis"
"1179675",41.7019669830364,29.3291353476796,5.01082343281678,5.85315681961528,4.82328932600807e-09,1.55109730909113e-07,"Burkholderia sp. KBS0801"
"2795687",23.5178803016933,29.3272820911769,5.01133319464792,5.85219161290219,4.85137234378816e-09,1.55109730909113e-07,"Thiohalobacter sp. COW1"
"2798799",23.5178803016933,29.3272820911769,5.01133319464792,5.85219161290219,4.85137234378816e-09,1.55109730909113e-07,"Streptomyces poriferorum"
"2654547",8.34505430060085,29.3211328883226,5.01345749565137,5.84848538433916,4.96069219789717e-09,1.55109730909113e-07,"Pseudactinotalea sp. HY158"
"392610",8.34505430060085,29.3211328883226,5.01345749565137,5.84848538433916,4.96069219789717e-09,1.55109730909113e-07,"Sphingorhabdus lacus"
"3160842",8.34505430060085,29.3211328883226,5.01345749565137,5.84848538433916,4.96069219789717e-09,1.55109730909113e-07,"Xanthomonas bundabergensis"
"68219",8.34505430060085,29.3211328883226,5.01345749565137,5.84848538433916,4.96069219789717e-09,1.55109730909113e-07,"Streptomyces iakyrus"
"279828",8.34505430060085,29.3211328883226,5.01345749565137,5.84848538433916,4.96069219789717e-09,1.55109730909113e-07,"Microcella alkaliphila"
"2903856",8.34505430060085,29.3211328883226,5.01345749565137,5.84848538433916,4.96069219789717e-09,1.55109730909113e-07,"Streptomyces sp. NBC_01410"
"56956",8.34505430060085,29.3211328883226,5.01345749565137,5.84848538433916,4.96069219789717e-09,1.55109730909113e-07,"Thermus brockianus"
"3395314",8.34505430060085,29.3211328883226,5.01345749565137,5.84848538433916,4.96069219789717e-09,1.55109730909113e-07,"Luminiphilus sp. nBUS_07"
"2949629",8.34505430060085,29.3211328883226,5.01345749565137,5.84848538433916,4.96069219789717e-09,1.55109730909113e-07,"Bradyrhizobium sp. CCGUVB1N3"
"2609415",8.34505430060085,29.3211328883226,5.01345749565137,5.84848538433916,4.96069219789717e-09,1.55109730909113e-07,"Cobetia sp. cqz5-12"
"66892",8.34505430060085,29.3211328883226,5.01345749565137,5.84848538433916,4.96069219789717e-09,1.55109730909113e-07,"Streptomyces gardneri"
"2986279",20.8509834915182,29.3014345837584,5.01148120684271,5.84686111238929,5.00935410884869e-09,1.56204491612165e-07,"Aurantimicrobium sp. INA4"
"2705012",42.648219042831,25.5170789427879,4.36677478536554,5.84346118061865,5.11272169245783e-09,1.58994530023064e-07,"Streptacidiphilus sp. PB12-B1b"
"2107709",16.2851348334225,-28.5865434027947,4.89260720526575,-5.84280368389842,5.13294956066113e-09,1.59190988542564e-07,"Pandoravirus quercus"
"126333",71.7335660200894,-20.990136291852,3.59719795141725,-5.83513517335962,5.37469758923752e-09,1.63985938002627e-07,"Halodesulfovibrio aestuarii"
"2975797",11.3796195008193,29.212183750252,5.01257946964937,5.82777468709049,5.61713454185858e-09,1.63985938002627e-07,"Streptomyces sp. NBC_00648"
"2849865",33.2642307295878,-29.8178051998456,5.1100730139149,-5.83510355305115,5.3757169847355e-09,1.63985938002627e-07,"Clostridium sp. CM027"
"652",36.4607192665579,25.6936353195116,4.40472316084564,5.83320094845162,5.43740175184918e-09,1.63985938002627e-07,"Aeromonas schubertii"
"3126690",25.4144835518299,29.2299772186257,5.01124594730779,5.83287620004542,5.44799906607269e-09,1.63985938002627e-07,"Pseudodesulfovibrio methanolicus"
"3450237",11.3796195008193,29.212183750252,5.01257946964937,5.82777468709049,5.61713454185858e-09,1.63985938002627e-07,"Variovorax sp. YR566"
"2801030",35.8873884821535,26.7614540696721,4.59089150656803,5.82924994663572,5.56770572963695e-09,1.63985938002627e-07,"Streptomyces sp. DSM 40750"
"3076039",11.3796195008193,29.212183750252,5.01257946964937,5.82777468709049,5.61713454185858e-09,1.63985938002627e-07,"Tardiphaga sp. 709"
"1653478",11.3796195008193,29.212183750252,5.01257946964937,5.82777468709049,5.61713454185858e-09,1.63985938002627e-07,"Rhodococcus sp. PBTS 1"
"1586233",11.3796195008193,29.212183750252,5.01257946964937,5.82777468709049,5.61713454185858e-09,1.63985938002627e-07,"Halomicrobium urmianum"
"3388843",11.3796195008193,29.212183750252,5.01257946964937,5.82777468709049,5.61713454185858e-09,1.63985938002627e-07,"Neisseria sp. CP9"
"3065954",11.3796195008193,29.212183750252,5.01257946964937,5.82777468709049,5.61713454185858e-09,1.63985938002627e-07,"Variovorax sp. V118"
"1968541",28.8283694020757,29.2064851482523,5.01111800322749,5.82833713543394,5.5982394710654e-09,1.63985938002627e-07,"Sulfitobacter sp. D7"
"113107",11.3796195008193,29.212183750252,5.01257946964937,5.82777468709049,5.61713454185858e-09,1.63985938002627e-07,"Streptococcus australis"
"3442642",11.3796195008193,29.212183750252,5.01257946964937,5.82777468709049,5.61713454185858e-09,1.63985938002627e-07,"Brevundimonas sp. CEF1"
"2843303",11.3796195008193,29.212183750252,5.01257946964937,5.82777468709049,5.61713454185858e-09,1.63985938002627e-07,"Burkholderia semiarida"
"1040979",11.3796195008193,29.212183750252,5.01257946964937,5.82777468709049,5.61713454185858e-09,1.63985938002627e-07,"Cupriavidus neocaledonicus"
"3448171",11.3796195008193,29.212183750252,5.01257946964937,5.82777468709049,5.61713454185858e-09,1.63985938002627e-07,"Streptomyces sp. BBFR102"
"743009",11.3796195008193,29.212183750252,5.01257946964937,5.82777468709049,5.61713454185858e-09,1.63985938002627e-07,"Microbacterium oryzae"
"3132259",11.3796195008193,29.212183750252,5.01257946964937,5.82777468709049,5.61713454185858e-09,1.63985938002627e-07,"Agrococcus sp. 1P02AA"
"3459136",11.3796195008193,29.212183750252,5.01257946964937,5.82777468709049,5.61713454185858e-09,1.63985938002627e-07,"Clavibacter sp. km1a"
"2995145",11.3796195008193,29.212183750252,5.01257946964937,5.82777468709049,5.61713454185858e-09,1.63985938002627e-07,"Gordonia sp. SL306"
"3109564",11.3796195008193,29.212183750252,5.01257946964937,5.82777468709049,5.61713454185858e-09,1.63985938002627e-07,"Geochorda subterranea"
"2744516",70.5360638746996,27.4536056866246,4.71440318111847,5.82334701380193,5.76806150117098e-09,1.67963602593895e-07,"Mesorhizobium sp. 113-3-3"
"1674146",22.1132075960798,-29.7499133823021,5.11017426699498,-5.82170231932158,5.82512336941589e-09,1.69194700100496e-07,"Borreliella mayonii"
"2287",46.8982911572004,-21.3762852951429,3.67368778689867,-5.81875394293886,5.92879342180521e-09,1.71769903592756e-07,"Saccharolobus solfataricus"
"3234141",58.7036870215971,-29.6785635288555,5.10998617846433,-5.80795377763127,6.32409689444531e-09,1.82760012272809e-07,"Flavobacterium sp. WC2416"
"2983232",26.7642725319717,-28.5456255031692,4.91602547480125,-5.80664718876854,6.37362435034913e-09,1.83727347771777e-07,"Lactobacillus sp. ESL0785"
"2653851",60.2905672052952,27.2983549909532,4.70276463462046,5.80474616781588,6.44635868374319e-09,1.85357107479289e-07,"Rubrobacter tropicus"
"3133294",22.569578676625,29.08387787579,5.01138232348325,5.80356396667312,6.49199694564899e-09,1.85736032615018e-07,"Sorangium sp. So ce291"
"2903834",22.569578676625,29.08387787579,5.01138232348325,5.80356396667312,6.49199694564899e-09,1.85736032615018e-07,"Streptomyces sp. NBC_01352"
"1353138",30.7249726522122,29.0756805421736,5.0110591722852,5.80230237610909,6.54104660458567e-09,1.86672661702939e-07,"Synechococcus sp. CBW1006"
"3079556",41.5356111779906,29.0547173104501,5.01082640080057,5.79838832688517,6.6955266092954e-09,1.90605986360141e-07,"Sulfitobacter sp. LC.270.F.C4"
"2601122",16.9105572436182,-29.6262678205195,5.11026707293557,-5.79740107467627,6.73504849499424e-09,1.91255322522864e-07,"Acinetobacter sp. YH12138"
"29555",84.9669237973548,-22.0422028122512,3.8039761621316,-5.79451654604996,6.85182688276357e-09,1.94032198170841e-07,"Mycoplasmopsis canis"
"2964669",22.3799183516114,29.0367680892043,5.01139263918247,5.79415148239935,6.86674591569299e-09,1.94032198170841e-07,"Streptomyces changanensis"
"2922729",26.3012471453746,-29.5901210912762,5.11012624274042,-5.79048729633886,7.01825066395467e-09,1.97824779798762e-07,"Sulfurimonas sp. NW15"
"1912855",62.9966177467983,-21.1578552296808,3.65635250720725,-5.78660158941876,7.18246565330971e-09,2.00129352919039e-07,"Faecalimonas umbilicata"
"285450",65.514320523219,25.9911561249158,4.49450183521315,5.78287807589317,7.34332872082726e-09,2.00129352919039e-07,"Streptomyces roseochromogenus"
"2116657",61.4709328144474,27.2849258269987,4.72035147616869,5.78027419457009,7.45789751783462e-09,2.00129352919039e-07,"Pulveribacter suum"
"1967501",14.7935053510651,28.952711047891,5.01202230435648,5.77665247473562,7.62014485399229e-09,2.00129352919039e-07,"Shinella sumterensis"
"2724151",20.4938145934594,28.997350127375,5.01150481060475,5.78615629900509,7.20152114837755e-09,2.00129352919039e-07,"Streptomyces sp. ARC12"
"3078264",10.0519972257238,28.9572721542925,5.01289805565843,5.77655316999839,7.62464154777184e-09,2.00129352919039e-07,"Pseudomonas sp. C9-3"
"2878152",10.0519972257238,28.9572721542925,5.01289805565843,5.77655316999839,7.62464154777184e-09,2.00129352919039e-07,"Caballeronia sp. Sq4a"
"35814",24.2765216017479,28.9988557689849,5.01129673139639,5.78669700145743,7.17838903032691e-09,2.00129352919039e-07,"Bordetella holmesii"
"3074854",14.7935053510651,28.952711047891,5.01202230435648,5.77665247473562,7.62014485399229e-09,2.00129352919039e-07,"Streptococcus sp. SN-1"
"2975724",24.2765216017479,28.9988557689849,5.01129673139639,5.78669700145743,7.17838903032691e-09,2.00129352919039e-07,"Streptomyces sp. NBC_00356"
"2907241",27.1214264769528,28.9621560753351,5.01117799461415,5.7795105475125,7.49182576096676e-09,2.00129352919039e-07,"Phaeobacter sp. BS52"
"2654191",24.2765216017479,28.9988557689849,5.01129673139639,5.78669700145743,7.17838903032691e-09,2.00129352919039e-07,"Cellulomonas sp. JZ18"
"2903779",14.7935053510651,28.952711047891,5.01202230435648,5.77665247473562,7.62014485399229e-09,2.00129352919039e-07,"Streptomyces sp. NBC_01217"
"3142634",10.0519972257238,28.9572721542925,5.01289805565843,5.77655316999839,7.62464154777184e-09,2.00129352919039e-07,"Streptomyces sp. BRB040"
"2599595",10.0519972257238,28.9572721542925,5.01289805565843,5.77655316999839,7.62464154777184e-09,2.00129352919039e-07,"Pseudomonas eucalypticola"
"2048898",10.0519972257238,28.9572721542925,5.01289805565843,5.77655316999839,7.62464154777184e-09,2.00129352919039e-07,"Microbacterium sp. Y-01"
"2518599",14.7935053510651,28.952711047891,5.01202230435648,5.77665247473562,7.62014485399229e-09,2.00129352919039e-07,"Pandoraea sp. XY-2"
"2903579",14.7935053510651,28.952711047891,5.01202230435648,5.77665247473562,7.62014485399229e-09,2.00129352919039e-07,"Kribbella sp. NBC_01484"
"162393",14.7935053510651,28.952711047891,5.01202230435648,5.77665247473562,7.62014485399229e-09,2.00129352919039e-07,"Microbacterium aurantiacum"
"2841594",14.7935053510651,28.952711047891,5.01202230435648,5.77665247473562,7.62014485399229e-09,2.00129352919039e-07,"Curtobacterium aetherium"
"2058657",14.7935053510651,28.952711047891,5.01202230435648,5.77665247473562,7.62014485399229e-09,2.00129352919039e-07,"Zhihengliuella sp. ISTPL4"
"2714931",14.7935053510651,28.952711047891,5.01202230435648,5.77665247473562,7.62014485399229e-09,2.00129352919039e-07,"Sanguibacter sp. HDW7"
"2903670",10.0519972257238,28.9572721542925,5.01289805565843,5.77655316999839,7.62464154777184e-09,2.00129352919039e-07,"Streptomyces sp. NBC_00683"
"3424718",10.0519972257238,28.9572721542925,5.01289805565843,5.77655316999839,7.62464154777184e-09,2.00129352919039e-07,"Sphingosinithalassobacter sp. LHW66-3"
"2799325",10.0519972257238,28.9572721542925,5.01289805565843,5.77655316999839,7.62464154777184e-09,2.00129352919039e-07,"Luteimonas sp. MC1572"
"3239284",10.0519972257238,28.9572721542925,5.01289805565843,5.77655316999839,7.62464154777184e-09,2.00129352919039e-07,"Streptomyces sp. RK9"
"202862",10.0519972257238,28.9572721542925,5.01289805565843,5.77655316999839,7.62464154777184e-09,2.00129352919039e-07,"Streptomyces drozdowiczii"
"2875948",10.0519972257238,28.9572721542925,5.01289805565843,5.77655316999839,7.62464154777184e-09,2.00129352919039e-07,"Microbacterium sp. cx-55"
"156977",10.0519972257238,28.9572721542925,5.01289805565843,5.77655316999839,7.62464154777184e-09,2.00129352919039e-07,"Microbacterium resistens"
"2739057",10.0519972257238,28.9572721542925,5.01289805565843,5.77655316999839,7.62464154777184e-09,2.00129352919039e-07,"Halorubrum salinarum"
"2695882",74.6805809893125,-21.7518706932987,3.76920781888394,-5.77093960813746,7.8830725363572e-09,2.05967767365461e-07,"Lactobacillus sp. 3B(2020)"
"2903802",29.207690052103,28.9195896359847,5.01110547408205,5.77109976741855,7.87558264757716e-09,2.05967767365461e-07,"Streptomyces sp. NBC_01261"
"3243370",41.7252715030043,28.9054728081586,5.01082339695026,5.76860737613529,7.99292788379501e-09,2.08362338729271e-07,"Microbulbifer sp. JMSA004"
"1812115",84.4769391807135,-20.8639593075592,3.62204851143833,-5.76026501071739,8.39819744310814e-09,2.17772819778884e-07,"Wolbachia endosymbiont of Dirofilaria (Dirofilaria) immitis"
"2975671",23.138559651666,28.8616089195225,5.01135231482472,5.75924562999559,8.44906780687036e-09,2.17772819778884e-07,"Streptomyces sp. NBC_00161"
"2070369",30.1559916771713,28.8670545456835,5.01107604228649,5.76064986882773,8.37906932952873e-09,2.17772819778884e-07,"Sulfitobacter sp. JL08"
"2819619",29.9663313521576,28.8611707157391,5.01108181050281,5.75946907417248,8.43789165363722e-09,2.17772819778884e-07,"Streptococcus toyakuensis"
"3240774",23.138559651666,28.8616089195225,5.01135231482472,5.75924562999559,8.44906780687036e-09,2.17772819778884e-07,"Tardiphaga sp. 215_C5_N2_1"
"2720720",58.070016169423,-21.4724523824862,3.72900383710161,-5.75822748393197,8.50017554393653e-09,2.18597772864741e-07,"Candidatus Rhabdochlamydia oedothoracis"
"67258",19.3453531513929,28.8476826867412,5.01158515458357,5.75619924573311,8.60288402187236e-09,2.19268162018502e-07,"Streptomyces cavourensis"
"3177515",19.3453531513929,28.8476826867412,5.01158515458357,5.75619924573311,8.60288402187236e-09,2.19268162018502e-07,"Flagellimonas alginolytica"
"2744520",19.3453531513929,28.8476826867412,5.01158515458357,5.75619924573311,8.60288402187236e-09,2.19268162018502e-07,"Mesorhizobium sp. 131-3-5"
"1535208",19.3453531513929,28.8476826867412,5.01158515458357,5.75619924573311,8.60288402187236e-09,2.19268162018502e-07,"Barrientosiimonas endolithica"
"2692802",24.7932162564229,28.8368569593733,5.0112725539066,5.7543980394547,8.69510652682298e-09,2.21126220206583e-07,"Leptolyngbya sp. FACHB-1624"
"376",182.803843966685,28.3173645059808,4.9263050852948,5.74819545596337,9.02009335769916e-09,2.22438111605167e-07,"Bradyrhizobium sp."
"2983267",77.6117571385858,-21.7465218618156,3.78629157626492,-5.74348843024603,9.27457035489057e-09,2.22438111605167e-07,"Chryseobacterium sp. PET-29"
"3239936",68.88028588945,27.3352825620863,4.75681692788079,5.74654921064294,9.10831310798958e-09,2.22438111605167e-07,"Dactylosporangium sp. CS-047395"
"656178",15.3624863261061,28.7861317999079,5.01195351452855,5.74349536891419,9.27419014070824e-09,2.22438111605167e-07,"Pandoraea vervacti"
"2954585",17.420824312054,-29.340448955922,5.11025541973558,-5.74148384885235,9.38505113436214e-09,2.22438111605167e-07,"Bacillus sp. FSL R5-0432"
"3068314",15.7418069761334,28.7448263327247,5.01191040399641,5.73530331065058,9.73379935125959e-09,2.22438111605167e-07,"Brevundimonas sp. C43"
"2781021",9.67267657569644,28.7587139350221,5.01300594700618,5.7368202310227,9.64705568261813e-09,2.22438111605167e-07,"Lysobacter sp. H21R4"
"754429",15.7418069761334,28.7448263327247,5.01191040399641,5.73530331065058,9.73379935125959e-09,2.22438111605167e-07,"Gilvibacter sp. SZ-19"
"3073268",13.8452037259969,28.7390761147884,5.01214944283755,5.73388252735701,9.81573281725003e-09,2.22438111605167e-07,"Citricoccus sp. I39-566"
"3113984",15.1728260010925,28.816613700478,5.01197587592856,5.74955155687761,8.94804646093174e-09,2.22438111605167e-07,"Qipengyuania profunda"
"83265",15.7418069761334,28.7448263327247,5.01191040399641,5.73530331065058,9.73379935125959e-09,2.22438111605167e-07,"Aminobacter niigataensis"
"2126321",9.67267657569644,28.7587139350221,5.01300594700618,5.7368202310227,9.64705568261813e-09,2.22438111605167e-07,"Nissabacter sp. SGAir0207"
"55395",15.5521466511198,28.7485377173243,5.01193169630791,5.73601945503411,9.69275324666446e-09,2.22438111605167e-07,"Bradyrhizobium sp. NC92"
"2059884",9.67267657569644,28.7587139350221,5.01300594700618,5.7368202310227,9.64705568261813e-09,2.22438111605167e-07,"Streptomyces sp. CMB-StM0423"
"131568",15.3624863261061,28.7861317999079,5.01195351452855,5.74349536891419,9.27419014070824e-09,2.22438111605167e-07,"Kineococcus radiotolerans"
"3446364",9.67267657569644,28.7587139350221,5.01300594700618,5.7368202310227,9.64705568261813e-09,2.22438111605167e-07,"Micromonospora sp. LA-10"
"2867013",29.776671027144,28.7362001740832,5.01108764843818,5.73452355858105,9.77868328787018e-09,2.22438111605167e-07,"Leisingera sp. M523"
"2903593",9.67267657569644,28.7587139350221,5.01300594700618,5.7368202310227,9.64705568261813e-09,2.22438111605167e-07,"Nocardia sp. NBC_01327"
"3401630",9.67267657569644,28.7587139350221,5.01300594700618,5.7368202310227,9.64705568261813e-09,2.22438111605167e-07,"Luteococcus sp. OSA5"
"2953657",23.3282199766797,28.8161259110129,5.01134255165535,5.75018083756704,8.91480438251502e-09,2.22438111605167e-07,"Halomonas sp. DN3"
"1389922",23.3282199766797,28.8161259110129,5.01134255165535,5.75018083756704,8.91480438251502e-09,2.22438111605167e-07,"Achromobacter mucicolens"
"2903895",23.3282199766797,28.8161259110129,5.01134255165535,5.75018083756704,8.91480438251502e-09,2.22438111605167e-07,"Streptomyces sp. NBC_01530"
"2983230",9.67267657569644,28.7587139350221,5.01300594700618,5.7368202310227,9.64705568261813e-09,2.22438111605167e-07,"Bifidobacterium sp. ESL0775"
"2903581",14.6038450260515,28.7973910732771,5.01204648076347,5.7456352776861,9.15765085748012e-09,2.22438111605167e-07,"Kribbella sp. NBC_01510"
"257758",15.1728260010925,28.816613700478,5.01197587592856,5.74955155687761,8.94804646093174e-09,2.22438111605167e-07,"Streptococcus pseudopneumoniae"
"2654193",15.1728260010925,28.816613700478,5.01197587592856,5.74955155687761,8.94804646093174e-09,2.22438111605167e-07,"Microbacterium sp. JZ37"
"1274359",14.6038450260515,28.7973910732771,5.01204648076347,5.7456352776861,9.15765085748012e-09,2.22438111605167e-07,"Pseudomonas sihuiensis"
"3041098",13.8452037259969,28.7390761147884,5.01214944283755,5.73388252735701,9.81573281725003e-09,2.22438111605167e-07,"Halopseudomonas sp. SMJS2"
"2975976",14.6038450260515,28.7973910732771,5.01204648076347,5.7456352776861,9.15765085748012e-09,2.22438111605167e-07,"Micromonospora sp. NBC_00421"
"3158172",9.67267657569644,28.7587139350221,5.01300594700618,5.7368202310227,9.64705568261813e-09,2.22438111605167e-07,"Burkholderia sp. LMG 21824"
"1827742",15.3624863261061,28.7861317999079,5.01195351452855,5.74349536891419,9.27419014070824e-09,2.22438111605167e-07,"Streptomyces sp. f51"
"3423201",9.67267657569644,28.7587139350221,5.01300594700618,5.7368202310227,9.64705568261813e-09,2.22438111605167e-07,"Streptomyces sp. P9-2"
"3034026",9.67267657569644,28.7587139350221,5.01300594700618,5.7368202310227,9.64705568261813e-09,2.22438111605167e-07,"Haloglomus litoreum"
"3115001",15.7418069761334,28.7448263327247,5.01191040399641,5.73530331065058,9.73379935125959e-09,2.22438111605167e-07,"Guyparkeria sp. TX1"
"3096010",15.7418069761334,28.7448263327247,5.01191040399641,5.73530331065058,9.73379935125959e-09,2.22438111605167e-07,"Streptomyces sp. S584"
"2606451",15.7418069761334,28.7448263327247,5.01191040399641,5.73530331065058,9.73379935125959e-09,2.22438111605167e-07,"Microbacterium sp. 1S1"
"2933290",15.5521466511198,28.7485377173243,5.01193169630791,5.73601945503411,9.69275324666446e-09,2.22438111605167e-07,"Agrococcus sp. SCSIO52902"
"2975624",15.1728260010925,28.816613700478,5.01197587592856,5.74955155687761,8.94804646093174e-09,2.22438111605167e-07,"Streptomyces sp. NBC_00028"
"479978",15.1728260010925,28.816613700478,5.01197587592856,5.74955155687761,8.94804646093174e-09,2.22438111605167e-07,"Micromonospora tulbaghiae"
"2282475",14.6038450260515,28.7973910732771,5.01204648076347,5.7456352776861,9.15765085748012e-09,2.22438111605167e-07,"Achromobacter sp. B7"
"2975855",14.6038450260515,28.7973910732771,5.01204648076347,5.7456352776861,9.15765085748012e-09,2.22438111605167e-07,"Streptomyces sp. NBC_00879"
"59299",14.6038450260515,28.7973910732771,5.01204648076347,5.7456352776861,9.15765085748012e-09,2.22438111605167e-07,"Streptomyces thermocarboxydus"
"370764",9.67267657569644,28.7587139350221,5.01300594700618,5.7368202310227,9.64705568261813e-09,2.22438111605167e-07,"Microbacterium pygmaeum"
"3133274",13.8452037259969,28.7390761147884,5.01214944283755,5.73388252735701,9.81573281725003e-09,2.22438111605167e-07,"Chromobacterium sp. CV08"
