"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","species"
"2325",153.690654686056,-22.115929029602,3.2411554679656,-6.82347059503556,8.88669378372116e-12,3.25844852434558e-09,"Thermoanaerobacter kivui"
"170861",133.737783953983,-22.0187569987261,3.2322983663841,-6.81210535132558,9.61806270585692e-12,3.25844852434558e-09,"Methanosarcina lacustris"
"715179",85.8232794441177,-21.5122237634114,3.15926941130966,-6.80924003707986,9.81156551764385e-12,3.25844852434558e-09,"Paenibacillus sp. sptzw28"
"1138189",94.8754490817136,26.2416027625267,3.85290336443842,6.81086450408587,9.70139728840047e-12,3.25844852434558e-09,"Rhizobium bangladeshense"
"1442555",41.0323402231777,25.4653956206034,3.74106044196936,6.80699924944223,9.96554511989649e-12,3.25844852434558e-09,"Synechococcus sp. NOUM97013"
"2697030",94.7712835966162,-22.197084419691,3.27188182222174,-6.78419503691557,1.16735539122704e-11,3.71089308255619e-09,"Aminipila terrae"
"1333528",40.8274668647169,25.3874373268897,3.75312962756874,6.76433799152724,1.33920118731865e-11,4.14211307774989e-09,"Streptomyces sp. GMY02"
"2286",103.597695307856,-21.1598885869615,3.15120475443741,-6.71485677252959,1.88251036359257e-11,5.65609838975195e-09,"Saccharolobus shibatae"
"1925020",96.7198209345131,-21.0763470192442,3.14419001346914,-6.7032675916395,2.03809739363245e-11,5.65609838975195e-09,"Bacillus swezeyi"
"399176",88.6943821844391,25.8263998720814,3.85859601033343,6.69321167671286,2.18324967415131e-11,5.65609838975195e-09,"Sphingomonas sp. R1"
"3017782",152.368502725577,27.5890437130825,4.122136357429,6.69289934171172,2.18791645672574e-11,5.65609838975195e-09,"Paracoccus sp. SCSIO 75233"
"2903570",79.9691320327112,25.8082734823561,3.85707392589166,6.69115344383497,2.2141833825913e-11,5.65609838975195e-09,"Kitasatospora sp. NBC_01246"
"1004279",65.4769894126654,25.7849391183525,3.84700977461451,6.70259256643982,2.04753785097351e-11,5.65609838975195e-09,"Mesorhizobium muleiense"
"69362",60.6685401001152,25.5861291157338,3.81692049945004,6.70334347268182,2.03703883970797e-11,5.65609838975195e-09,"Microbacterium schleiferi"
"2903595",41.7871104645772,25.2645347997608,3.77618010148066,6.69050048482976,2.22408622456167e-11,5.65609838975195e-09,"Nocardia sp. NBC_01377"
"381",206.506082097422,26.4722951653645,3.96116485854859,6.68295718827118,2.34168002703115e-11,5.82569265855314e-09,"Mesorhizobium loti"
"2714927",162.58704463015,-21.1217887511065,3.16299704731985,-6.67777694228454,2.42593890413682e-11,5.90690315296634e-09,"Dysgonomonas sp. HDW5B"
"53360",78.1795774951265,25.5715079361946,3.84606759013221,6.64874117184082,2.95610299894577e-11,7.04784223331988e-09,"Dactylosporangium matsuzakiense"
"3118173",73.3121059888172,25.710440529427,3.87673066105048,6.63199040050417,3.31190124924156e-11,7.73497916251437e-09,"Streptomyces citrinus"
"2187",191.778729280631,-22.9279532527952,3.46942801932742,-6.60856865312339,3.88053573699266e-11,8.14477751393823e-09,"Methanococcus vannielii"
"1702097",111.450322536773,-20.5538642691336,3.11005290352303,-6.60884715042964,3.87324366411691e-11,8.14477751393823e-09,"Saccharolobus caldissimus"
"1582439",102.638971051289,-20.618572484038,3.11824484718261,-6.61223652872135,3.78556488383264e-11,8.14477751393823e-09,"Nitrosopumilus piranensis"
"112900",89.7794883505605,-20.4835342843768,3.09820777579936,-6.61141400663223,3.80666227198657e-11,8.14477751393823e-09,"Sporomusa acidovorans"
"686597",125.270694367286,27.2390328115842,4.12424334077509,6.60461339472395,3.98556047518823e-11,8.14477751393823e-09,"Martelella sp. AD-3"
"758793",56.1007674095493,25.1946165938512,3.81333591699493,6.60697539956186,3.92251189527724e-11,8.14477751393823e-09,"Caballeronia insecticola"
"3394356",78.3018615945369,26.7329237620793,4.04212377282661,6.61358366653509,3.75125820252377e-11,8.14477751393823e-09,"Bdellovibrio sp. HCB290"
"293089",85.3493306355137,26.8022653557004,4.07151951125787,6.58286550797346,4.61466551181729e-11,9.26495300302404e-09,"Martelella mediterranea"
"3048007",129.910913205761,27.2386363568771,4.14369322197847,6.57351664268997,4.91405778797987e-11,9.42100227715378e-09,"Sagittula sp. MA-2"
"3234852",50.8932635081608,25.0394253752658,3.80930230544703,6.57323136036256,4.9234863723436e-11,9.42100227715378e-09,"Mumia qirimensis"
"2570229",56.5635938422903,26.2778791293369,3.99800232821261,6.57275233280943,4.93935806212187e-11,9.42100227715378e-09,"Phreatobacter aquaticus"
"89059",88.04457813914,-20.2848006048879,3.08858950075945,-6.56765834368733,5.11126485172978e-11,9.58906802675337e-09,"Ligilactobacillus acidipiscis"
"2074",67.990671944621,26.507776976683,4.0413923509028,6.55907040818777,5.41442353521814e-11,9.99397789307039e-09,"Pseudonocardia autotrophica"
"3039384",50.8955984795222,24.9244014031833,3.80797785853771,6.54531153517642,5.93714881602549e-11,1.0784877944539e-08,"Cellulomonas sp. ES6"
"1908",132.881503153037,27.1559871685735,4.15156399716407,6.54114622516328,6.10491034729648e-11,1.09163428147595e-08,"Streptomyces globisporus"
"748247",84.3550235785918,26.6336617852221,4.08217364090114,6.52438238255411,6.8282307248139e-11,1.20218880638108e-08,"Azoarcus sp. KH32C"
"3138066",97.6434287302844,26.8421763068139,4.11591954511723,6.52155029090816,6.95843820465132e-11,1.20655101233378e-08,"Paracoccus sp. ME4"
