"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","species"
"1660080",44.7974786819626,24.0228781868489,2.41265917320407,9.9570127656887,2.35018269688374e-23,1.34477453915687e-20,"Campylobacter sp. RM16192"
"2774875",73.2480086428533,24.6387146951555,2.47681039941202,9.94775970780994,2.57924034846441e-23,1.40556316894413e-20,"Variovorax sp. 38R"
"3161071",64.4660846100706,24.5930417693759,2.47516237282003,9.93593068456206,2.90450829906937e-23,1.51087240793408e-20,"Klebsiella sp. WOUb02"
"2175619",66.7114598645785,24.4135742887653,2.46106855294161,9.91990826894472,3.41069486093185e-23,1.69704312993496e-20,"Curtobacterium sp. MCJR17_020"
"3240067",479.225057489303,28.1447937544811,2.84047645171118,9.90847635350962,3.82433648801127e-23,1.82357111536671e-20,"Streptomyces sp. CA-253872"
"2562282",54.6274380219561,24.1483110871971,2.4617451711911,9.80942762467693,1.02548572752301e-22,4.69426346630932e-20,"Halomonas binhaiensis"
"399176",88.6943821844391,24.3033842072105,2.47954338109545,9.80155636416951,1.108640857271e-22,4.78823145882898e-20,"Sphingomonas sp. R1"
"586239",47.482556619558,23.9572954346568,2.44470774021147,9.79965622908546,1.12969459444584e-22,4.78823145882898e-20,"Gluconobacter roseus"
"53360",78.1795774951265,24.2057961613011,2.47162817373354,9.79346182348166,1.20111579225365e-22,4.90913183091099e-20,"Dactylosporangium matsuzakiense"
"1138189",94.8754490817136,24.224786989303,2.47614289130431,9.78327505830755,1.32841007345203e-22,5.24218099330517e-20,"Rhizobium bangladeshense"
"2763010",72.0681618023769,-25.4698481349099,2.6087113519823,-9.76338302647242,1.61670311544158e-22,6.16718348437115e-20,"Corynebacterium lujinxingii"
"2903570",79.9691320327112,24.1861809220837,2.47859433492151,9.75802315906191,1.70445122681878e-22,6.29217414184326e-20,"Kitasatospora sp. NBC_01246"
"2770788",54.9285525026754,23.9633938573022,2.46013824314538,9.74066962459155,2.02217398537826e-22,7.23179971520901e-20,"Clostridioides sp. ES-W-0016-02"
"395922",71.9461263847769,24.4726169834514,2.51528022247154,9.72957874228596,2.25524965943682e-22,7.82093245533181e-20,"Coraliomargarita akajimensis"
"37930",43.826712548765,23.7787031910364,2.44775089088258,9.7145110965367,2.61500934078992e-22,8.80181379294114e-20,"Glutamicibacter protophormiae"
"758793",56.1007674095493,23.7931014073491,2.45106518603988,9.7072495431225,2.80812343138256e-22,9.18176129964059e-20,"Caballeronia insecticola"
"3039384",50.8955984795222,23.7342709243452,2.44754349986325,9.69718042832387,3.09945414080576e-22,9.85282032982809e-20,"Cellulomonas sp. ES6"
"2919322",115.177284727579,-25.8189881156429,2.66550945264886,-9.68632397457274,3.44712852867451e-22,1.0541772903742e-19,"Amycolatopsis sp. EV170708-02-1"
"2527975",108.664871722422,23.7418371587909,2.45146452294376,9.68475657574732,3.50041393168644e-22,1.0541772903742e-19,"Kolteria novifilia"
"2843630",126.602407273818,-26.3765202988696,2.72907767567875,-9.66499434366944,4.24643376267648e-22,1.18709667480734e-19,"Acajnonavirus acj9"
"216929",91.0089254790868,23.8244601862883,2.46470628719632,9.66624717519156,4.19478942233624e-22,1.18709667480734e-19,"Mycolicibacterium psychrotolerans"
"3234852",50.8932635081608,23.6641498045537,2.44847895756613,9.66483691086187,4.25296781432201e-22,1.18709667480734e-19,"Mumia qirimensis"
"3118173",73.3121059888172,24.0416544852252,2.49085394774487,9.65197277302898,4.82190402230462e-22,1.28776137365342e-19,"Streptomyces citrinus"
"2904253",44.3667231423248,23.6663352931073,2.45205912718794,9.65161689239043,4.8386699639197e-22,1.28776137365342e-19,"Lysobacter sp. 5GHs7-4"
"69362",60.6685401001152,23.6191048929248,2.4535880454831,9.62635310210529,6.18869707882074e-22,1.60962384931874e-19,"Microbacterium schleiferi"
"2864209",127.899163939028,23.8490904102181,2.48213934948695,9.60828021808995,7.37707951267513e-22,1.87607328762343e-19,"Shewanella alkalitolerans"
"410332",41.8687254703871,23.6795737870584,2.46795586420373,9.59481250476027,8.40698128078712e-22,2.09151073428974e-19,"Gordonia malaquae"
"1503054",65.3676969486136,-24.9728349282407,2.61429557082038,-9.55241450392086,1.26708163497852e-21,3.08520898525408e-19,"Burkholderia stagnalis"
"1004279",65.4769894126654,23.5805143030215,2.47247076031609,9.5372267617866,1.46702809812282e-21,3.49763949060782e-19,"Mesorhizobium muleiense"
"1702325",94.8554014809112,23.263311978128,2.44180424261768,9.52709949966715,1.61738978188619e-21,3.77743033957255e-19,"Chelatococcus sp. CO-6"
"37330",48.2399363540645,23.3242333129643,2.45331038548908,9.50724924613015,1.95770713278209e-21,4.48080008551164e-19,"Nocardia nova"
"2975697",164.344831918329,26.6492890820642,2.80691265761378,9.49416399180707,2.21985407387631e-21,4.88538654258471e-19,"Streptomyces sp. NBC_00271"
"43057",150.542566045911,23.0042620046542,2.42270945305731,9.4952624119348,2.19657433074433e-21,4.88538654258471e-19,"Cereibacter azotoformans"
"2975622",462.184609238497,26.5719842398382,2.8034512726816,9.47831142947641,2.58430992111911e-21,5.58015900703531e-19,"Streptomyces sp. NBC_00016"
"2796143",66.313602919092,23.0435283413795,2.43363004744486,9.46878855542305,2.83107897264321e-21,5.99979032646832e-19,"Alicyclobacillus sp. ALC3"
"2892442",136.810691330466,26.4361088185143,2.79644009377919,9.45348655146329,3.27728504770631e-21,6.79838525927948e-19,"Pseudomonas sp. CIP-10"
"496014",76.5681286212748,22.9900457176982,2.4323148979049,9.4519199539093,3.32671770814096e-21,6.79838525927948e-19,"Baekduia soli"
"2903597",60.3275551192756,-24.5024331211104,2.59639805071256,-9.43708654933935,3.83288383327607e-21,7.48427235168279e-19,"Nocardia sp. NBC_01499"
"1323948",38.5757499929529,-24.3093298311631,2.57534118337221,-9.43926575170591,3.75400701073089e-21,7.48427235168279e-19,"Nitrospina watsonii"
"2903595",41.7871104645772,22.9142703300374,2.42828850661345,9.43638709635627,3.85854656369525e-21,7.48427235168279e-19,"Nocardia sp. NBC_01377"
"3002436",46.7749790960513,22.6470122022624,2.4038320138789,9.42121249384577,4.45908652345204e-21,8.50496436239752e-19,"Kribbella sp. CA-293567"
"46020",60.0487986154476,-25.2800225053972,2.68659940703891,-9.40967322450954,4.97681745550657e-21,9.33683589521592e-19,"Paramecium bursaria Chlorella virus NC1A"
"390989",74.6030303540403,-24.1237993852149,2.57591291000187,-9.36514557287472,7.59455280900189e-21,1.40180745719706e-18,"Actinocatenispora sera"
"1801",45.3256391718677,-24.2112421414305,2.58669514544066,-9.35991324068689,7.98021934773964e-21,1.44961317802432e-18,"Mycolicibacterium diernhoferi"
"3435775",81.9912479714901,-24.0894866663827,2.57615337560499,-9.35095204132615,8.68622921507266e-21,1.55320636152018e-18,"Tundrisphaera sp. TA3"
"29401",66.8384356005773,22.5635982848448,2.41485014649607,9.34368466614146,9.30386605098813e-21,1.63805297057705e-18,"Pseudonocardia halophobica"
"1442555",41.0323402231777,22.4826346419179,2.40679145740896,9.34133058047399,9.51309802875131e-21,1.64951354304591e-18,"Synechococcus sp. NOUM97013"
"2589076",101.011776594504,22.3906436877027,2.39870574733699,9.33446868694108,1.01499029400478e-20,1.73366401859563e-18,"Paracoccus sp. AK26"
"2024580",59.1612713937721,-24.0915770005977,2.58266174853191,-9.32819677772063,1.07687339325818e-20,1.8123145753598e-18,"Plantactinospora sp. KBS50"
"2954055",105.959630905515,26.0097068295827,2.78988020137765,9.32287587715739,1.13228785413772e-20,1.87795684097857e-18,"Wolbachia endosymbiont (group A) of Scambus nigricans"
"1514074",105.219208310178,25.9945641154141,2.79239077887798,9.3090710340546,1.28955255459207e-20,2.10823420496453e-18,"Pseudoalteromonas sp. NC201"
"1333528",40.8274668647169,22.4703511481823,2.41427233245415,9.30729762592309,1.31126047440995e-20,2.11353026326021e-18,"Streptomyces sp. GMY02"
"158823",31.4264267884403,-23.7491283534426,2.55264114455996,-9.3037473771256,1.35580987191711e-20,2.15498446864159e-18,"Cedecea lapagei"
"1774216",53.2156413127243,-23.8819985272241,2.56943667903457,-9.29464373342618,1.47700009485917e-20,2.3154505596669e-18,"Nocardioides rotundus"
"2857077",31.7432817499703,-23.8830820009038,2.57013182344096,-9.29255137152012,1.50633393704819e-20,2.32952507778101e-18,"Anthocerotibacter panamensis"
"3239306",47.8689441009943,-23.3848490120611,2.52716271211006,-9.253400621971,2.17461557522223e-20,3.31817341904576e-18,"Pleomorphomonas sp. PLEO"
"35620",93.1566841475783,25.8513587341135,2.79769807229946,9.24022466543932,2.45980207457462e-20,3.70394407124104e-18,"Streptomyces hirsutus"
"3135640",68.3471000911205,25.5215678968311,2.76255793821023,9.2383828566382,2.5025065433589e-20,3.71930972496094e-18,"Staphylococcus sp. S9"
"447588",152.376138320678,25.3830230508821,2.75046040619553,9.22864513653996,2.7407659525388e-20,4.02119558472487e-18,"Dechloromonas sp. A34"
"171523",67.3750482710436,24.6261487318894,2.67107678737969,9.21955851222363,2.9832597192257e-20,4.32157268693911e-18,"Lacticaseibacillus pantheris"
"271420",60.9166226199653,24.5183901440794,2.66113935708568,9.21349349059665,3.15679857120283e-20,4.51580035610564e-18,"Stutzerimonas xanthomarina"
"3073862",42.9775314543255,24.1311033879062,2.62247391818785,9.20165619972339,3.52474491424056e-20,4.97989886402086e-18,"Pectobacterium araliae"
"1727",67.57454783873,24.5408725669131,2.66743988583314,9.20015956020247,3.57418629212592e-20,4.9881692594011e-18,"Corynebacterium variabile"
