# Gene Family	072023_Carolina_2023_Baya_052_DCYL_S9_comb_kraken_filtered_Abundance-CPM	072023_Carolina_2023_Baya_053_MCAV_S3_comb_kraken_filtered_Abundance-CPM	072023_Carolina_2023_Baya_055_MCAV_S4_comb_kraken_filtered_Abundance-CPM	072023_Carolina_2023_Baya_057_SSID_S7_comb_kraken_filtered_Abundance-CPM	072023_Carolina_2023_Baya_059_SSID_S8_comb_kraken_filtered_Abundance-CPM	072023_Carolina_2023_Baya_061_SSID_S5_comb_kraken_filtered_Abundance-CPM	072023_Carolina_2023_Baya_063_SSID_S6_comb_kraken_filtered_Abundance-CPM	072023_Carolina_2023_Baya_065_DCYL_S1_comb_kraken_filtered_Abundance-CPM	072023_Carolina_2023_Baya_066_DCYL_S2_comb_kraken_filtered_Abundance-CPM	122021_Coralina_2021_Baya_001_DCYL_S24_comb_kraken_filtered_Abundance-CPM	122021_Coralina_2021_Baya_003_MCAV_S27_comb_kraken_filtered_Abundance-CPM	122021_Coralina_2021_Baya_005_MCAV_S28_comb_kraken_filtered_Abundance-CPM	122021_Coralina_2021_Baya_007_MCAV_S29_comb_kraken_filtered_Abundance-CPM	122021_Coralina_2021_Baya_009_DCYL_S25_comb_kraken_filtered_Abundance-CPM	122021_Coralina_2021_Baya_010_DCYL_S26_comb_kraken_filtered_Abundance-CPM	122021_Coralina_2021_Baya_013_DLAB_S43_comb_kraken_filtered_Abundance-CPM	122021_Coralina_2021_Baya_015_DLAB_S44_comb_kraken_filtered_Abundance-CPM	122021_Coralina_2021_Baya_017_MCAV_S30_comb_kraken_filtered_Abundance-CPM	122021_Coralina_2021_Baya_019_SSID1_S46_comb_kraken_filtered_Abundance-CPM	122021_Coralina_2021_Baya_021_SSID2_S36_comb_kraken_filtered_Abundance-CPM	122021_Coralina_2021_Baya_023_MCAV_S31_comb_kraken_filtered_Abundance-CPM	122021_Coralina_2021_Baya_025_MMEA_S22_comb_kraken_filtered_Abundance-CPM	122021_Coralina_2021_Baya_027_PSTR4_S34_comb_kraken_filtered_Abundance-CPM	122021_Coralina_2021_Baya_029_MMEA_S23_comb_kraken_filtered_Abundance-CPM	122021_Coralina_2021_Baya_031_MMEA_S45_comb_kraken_filtered_Abundance-CPM	122021_Coralina_2021_Baya_033_PSTR7_S35_comb_kraken_filtered_Abundance-CPM	122021_Coralina_2021_Baya_035_PSTR_S32_comb_kraken_filtered_Abundance-CPM	122021_Coralina_2021_Baya_037_PSTR_S33_comb_kraken_filtered_Abundance-CPM
1.1.1.264-RXN: (expasy) L-idonate 5-dehydrogenase (NAD(P)(+)) [1.1.1.264]	0	0	0	0	0	16.9971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1.1.264-RXN: (expasy) L-idonate 5-dehydrogenase (NAD(P)(+)) [1.1.1.264]|unclassified	0	0	0	0	0	16.9971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1.1.268-RXN: (expasy) 2-(R)-hydroxypropyl-CoM dehydrogenase [1.1.1.268]	0	0	0	0	0	30.5974	10.66	0	0	0	0	0	0	0	0	42.8419	0	0	41.9772	0	0	0	0	0	0	0	0	0
1.1.1.268-RXN: (expasy) 2-(R)-hydroxypropyl-CoM dehydrogenase [1.1.1.268]|unclassified	0	0	0	0	0	30.5974	10.66	0	0	0	0	0	0	0	0	42.8419	0	0	41.9772	0	0	0	0	0	0	0	0	0
1.1.1.269-RXN: (expasy) 2-(S)-hydroxypropyl-CoM dehydrogenase [1.1.1.269]	0	0	10.4156	0	0	27.1751	8.8393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1.1.269-RXN: (expasy) 2-(S)-hydroxypropyl-CoM dehydrogenase [1.1.1.269]|unclassified	0	0	10.4156	0	0	27.1751	8.8393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1.1.271-RXN: (expasy) GDP-L-fucose synthase [1.1.1.271]	0	0	15.0506	11.4569	34.2469	61.7719	85.4911	0	0	64.5961	0	0	0	0	0	0	21.9422	0	16.4108	0	0	385.637	2.05556	174.548	263.959	0	0	0
1.1.1.271-RXN: (expasy) GDP-L-fucose synthase [1.1.1.271]|unclassified	0	0	15.0506	11.4569	34.2469	61.7719	85.4911	0	0	64.5961	0	0	0	0	0	0	21.9422	0	16.4108	0	0	385.637	2.05556	174.548	263.959	0	0	0
1.1.1.272-RXN: (expasy) D-2-hydroxyacid dehydrogenase (NADP(+)) [1.1.1.272]	0	0	0	0	0	0	3.25199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	305.296	0	215.05	264.37	0	0	0
1.1.1.272-RXN: (expasy) D-2-hydroxyacid dehydrogenase (NADP(+)) [1.1.1.272]|unclassified	0	0	0	0	0	0	3.25199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	305.296	0	215.05	264.37	0	0	0
1.1.1.291-RXN: (expasy) 2-hydroxymethylglutarate dehydrogenase [1.1.1.291]	0.237833	0	5.18922	0	0	17.225	16.6257	0	0	0	0	0	24.324	0	0	0	0	0	0	0	0	121.382	0	0	89.9563	0	0	0
1.1.1.291-RXN: (expasy) 2-hydroxymethylglutarate dehydrogenase [1.1.1.291]|unclassified	0.237833	0	5.18922	0	0	17.225	16.6257	0	0	0	0	0	24.324	0	0	0	0	0	0	0	0	121.382	0	0	89.9563	0	0	0
1.1.1.292-RXN: (expasy) 1,5-anhydro-D-fructose reductase (1,5-anhydro-D-mannitol-forming) [1.1.1.292]	0	0	0	0	0	0	20.915	0	0	0	0	0	0	0	0	0	38.3923	0	39.2837	0	0	78.4382	0	0	58.1204	0	0	0
1.1.1.292-RXN: (expasy) 1,5-anhydro-D-fructose reductase (1,5-anhydro-D-mannitol-forming) [1.1.1.292]|unclassified	0	0	0	0	0	0	20.915	0	0	0	0	0	0	0	0	0	38.3923	0	39.2837	0	0	78.4382	0	0	58.1204	0	0	0
1.1.1.34-RXN: (expasy) Hydroxymethylglutaryl-CoA reductase (NADPH) [1.1.1.34]	0	0	0	0	0	0	5.79431	0	0	0	0	0	0	0	0	0	15.6545	0	0	0	0	0	0	0	0	0	0	0
1.1.1.34-RXN: (expasy) Hydroxymethylglutaryl-CoA reductase (NADPH) [1.1.1.34]|unclassified	0	0	0	0	0	0	5.79431	0	0	0	0	0	0	0	0	0	15.6545	0	0	0	0	0	0	0	0	0	0	0
1.1.1.39-RXN: (expasy) Malate dehydrogenase (oxaloacetate-decarboxylating) [1.1.1.38]	0	0	17.4295	0	0	15.5985	21.3867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1.1.39-RXN: (expasy) Malate dehydrogenase (oxaloacetate-decarboxylating) [1.1.1.38]|g__Cutibacterium.s__Cutibacterium_acnes	0	0	0	0	0	0	8.88505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1.1.39-RXN: (expasy) Malate dehydrogenase (oxaloacetate-decarboxylating) [1.1.1.38]|unclassified	0	0	17.4295	0	0	15.5985	12.5017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1.1.51-RXN: (expasy) 3(or 17)-beta-hydroxysteroid dehydrogenase [1.1.1.51]	0	0	0	0	0	6.50037	14.0728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.3815	0	0	0
1.1.1.51-RXN: (expasy) 3(or 17)-beta-hydroxysteroid dehydrogenase [1.1.1.51]|unclassified	0	0	0	0	0	6.50037	14.0728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.3815	0	0	0
1.1.1.53-RXN: (expasy) 3-alpha(or 20-beta)-hydroxysteroid dehydrogenase [1.1.1.53]	0	0	0	0	0	0	11.5412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1.1.53-RXN: (expasy) 3-alpha(or 20-beta)-hydroxysteroid dehydrogenase [1.1.1.53]|unclassified	0	0	0	0	0	0	11.5412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1.1.8-RXN: (expasy) Glycerol-3-phosphate dehydrogenase (NAD(+)) [1.1.1.8]	0	0	0	0	0	0	2.26317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1.1.8-RXN: (expasy) Glycerol-3-phosphate dehydrogenase (NAD(+)) [1.1.1.8]|unclassified	0	0	0	0	0	0	2.26317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1.1.83-RXN: (expasy) D-malate dehydrogenase (decarboxylating) [1.1.1.83]	0.832591	0	0	0	24.2301	60.7984	42.5312	0	75.2973	0	0	68.0636	75.4548	0	0	69.0716	41.0898	0	77.2663	0	0	0	0	0	0	17.0169	0	0
1.1.1.83-RXN: (expasy) D-malate dehydrogenase (decarboxylating) [1.1.1.83]|unclassified	0.832591	0	0	0	24.2301	60.7984	42.5312	0	75.2973	0	0	68.0636	75.4548	0	0	69.0716	41.0898	0	77.2663	0	0	0	0	0	0	17.0169	0	0
1.1.3.37-RXN: (expasy) D-arabinono-1,4-lactone oxidase [1.1.3.37]	0	0	0	0	0	0	6.05665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1.3.37-RXN: (expasy) D-arabinono-1,4-lactone oxidase [1.1.3.37]|unclassified	0	0	0	0	0	0	6.05665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1.99.28-RXN: (expasy) Glucose-fructose oxidoreductase [1.1.99.28]	0	0	0	0	0	11.7999	27.9294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1.99.28-RXN: (expasy) Glucose-fructose oxidoreductase [1.1.99.28]|unclassified	0	0	0	0	0	11.7999	27.9294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.10.2.2-RXN: (expasy) Quinol--cytochrome-c reductase [7.1.1.8]	0	0	0	0	0	65.7431	39.1466	0	0	0	0	0	0	0	0	0	8.30648	0	37.0263	0	0	0	0	0	0	0	0	0
1.10.2.2-RXN: (expasy) Quinol--cytochrome-c reductase [7.1.1.8]|unclassified	0	0	0	0	0	65.7431	39.1466	0	0	0	0	0	0	0	0	0	8.30648	0	37.0263	0	0	0	0	0	0	0	0	0
1.12.1.3-RXN: (expasy) Hydrogen dehydrogenase (NADP(+)) [1.12.1.3]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90.743	0	0	0	0	54.0113	65.1283	0	0	13.9311
1.12.1.3-RXN: (expasy) Hydrogen dehydrogenase (NADP(+)) [1.12.1.3]|unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90.743	0	0	0	0	54.0113	65.1283	0	0	13.9311
1.12.5.1-RXN: (expasy) Hydrogen:quinone oxidoreductase [1.12.5.1]	0	0	10.1713	0	0	0	9.74733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.12.5.1-RXN: (expasy) Hydrogen:quinone oxidoreductase [1.12.5.1]|unclassified	0	0	10.1713	0	0	0	9.74733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.13.11.15-RXN: (expasy) 3,4-dihydroxyphenylacetate 2,3-dioxygenase [1.13.11.15]	0	0	75.7776	0	0	0	18.4338	0	0	0	0	0	59.956	0	0	0	6.95777	0	0	0	0	245.821	0	250.847	140.694	0	0	0
1.13.11.15-RXN: (expasy) 3,4-dihydroxyphenylacetate 2,3-dioxygenase [1.13.11.15]|unclassified	0	0	75.7776	0	0	0	18.4338	0	0	0	0	0	59.956	0	0	0	6.95777	0	0	0	0	245.821	0	250.847	140.694	0	0	0
1.13.11.6-RXN: (expasy) 3-hydroxyanthranilate 3,4-dioxygenase [1.13.11.6]	0	0	17.7292	9.76399	0	7.27447	46.7527	0	0	0	0	0	52.5892	0	0	48.5815	33.0419	0	0	0	0	0	0	0	0	0	0	0
1.13.11.6-RXN: (expasy) 3-hydroxyanthranilate 3,4-dioxygenase [1.13.11.6]|unclassified	0	0	17.7292	9.76399	0	7.27447	46.7527	0	0	0	0	0	52.5892	0	0	48.5815	33.0419	0	0	0	0	0	0	0	0	0	0	0
1.13.11.9-RXN: (expasy) 2,5-dihydroxypyridine 5,6-dioxygenase [1.13.11.9]	0	0	0	0	0	0	3.76068	0	0	0	0	52.8144	0	0	0	0	0	0	0	2.44767	0	0	0	0	0	0	0	0
1.13.11.9-RXN: (expasy) 2,5-dihydroxypyridine 5,6-dioxygenase [1.13.11.9]|unclassified	0	0	0	0	0	0	3.76068	0	0	0	0	52.8144	0	0	0	0	0	0	0	2.44767	0	0	0	0	0	0	0	0
1.14.11.1-RXN: (expasy) Gamma-butyrobetaine dioxygenase [1.14.11.1]	0.675827	0	11.3441	0	0	0	10.9555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.14.11.1-RXN: (expasy) Gamma-butyrobetaine dioxygenase [1.14.11.1]|unclassified	0.675827	0	11.3441	0	0	0	10.9555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.14.11.18-RXN: (expasy) Phytanoyl-CoA dioxygenase [1.14.11.18]	0	0	0	0	0	0	2.83526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.14.11.18-RXN: (expasy) Phytanoyl-CoA dioxygenase [1.14.11.18]|unclassified	0	0	0	0	0	0	2.83526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.14.11.2-RXN: (expasy) Procollagen-proline 4-dioxygenase [1.14.11.2]	0	0	0	0	0	0	6.98689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.14.11.2-RXN: (expasy) Procollagen-proline 4-dioxygenase [1.14.11.2]|unclassified	0	0	0	0	0	0	6.98689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.14.12.1-RXN: (expasy) Anthranilate 1,2-dioxygenase (deaminating, decarboxylating) [1.14.12.1]	0	0	0	0	0	0	3.11858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.14.12.1-RXN: (expasy) Anthranilate 1,2-dioxygenase (deaminating, decarboxylating) [1.14.12.1]|unclassified	0	0	0	0	0	0	3.11858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.14.12.18-RXN: (expasy) Biphenyl 2,3-dioxygenase [1.14.12.18]	0	0	0	0	0	0	10.381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
